chr1	13660277	13693998	PDPN
chr1	13846913	13898878	PRDM2
chr1	13966969	14267726	NA
chr1	14697784	15223932	KAZN
chr1	15260310	15327641	TMEM51
chr1	15270931	15277866	NA
chr1	15356037	15440207	NA
chr1	15551194	15559433	CTRC
chr1	15570450	15584554	CELA2A
chr1	15604693	15636888	CASP9
chr1	15639342	15684219	DNAJC16
chr1	15685637	15698525	AGMAT
chr1	15733270	15770019	DDI2
chr1	15777977	15779834	RSC1A1
chr1	15804485	15855856	PLEKHM2
chr1	15857401	15862487	SLC25A34
chr1	15864055	15869197	TMEM82
chr1	15881030	15898108	FBLIM1
chr1	15970294	16061137	SPEN
chr1	16063566	16098836	ZBTB17
chr1	16129612	16132069	C1H1orf64
chr1	16139411	16144422	HSPB7
chr1	16147494	16159969	CLCNKA
chr1	16147516	16184939	CLCNKB
chr1	16185400	16201274	FAM131C
chr1	16248252	16280834	EPHA2
chr1	16328743	16343546	ARHGEF19
chr1	16358264	16358950	NA
chr1	16361087	16366570	RSG1
chr1	16379473	16482748	FBXO42
chr1	16501175	16532674	SZRD1
chr1	16533294	16567197	SPATA21
chr1	16576514	16596486	NECAP2
chr1	16791287	16792356	NA
chr1	16817404	16870427	CROCC
chr1	16872370	16875535	MFAP2
chr1	16883870	16903091	ATP13A2
chr1	16917391	16953479	SDHB
chr1	16967070	17022348	PADI2
chr1	17110401	17147247	PADI1
chr1	17152024	17186996	PADI3
chr1	17213707	17265705	PADI4
chr1	17309685	17332062	RCC2
chr1	17490117	17605642	ARHGEF10L
chr1	17732847	17736327	ACTL8
chr1	18025661	18305161	IGSF21
chr1	18413652	18418701	KLHDC7A
chr1	18570439	18678247	PAX7
chr1	18781346	18800290	TAS1R2
chr1	18813831	18845545	ALDH4A1
chr1	18847022	18901341	NA
chr1	19020132	19160010	UBR4
chr1	19167859	19202537	EMC1
chr1	19202565	19211098	MRTO4
chr1	19234662	19238312	AKR7A3
chr1	19254857	19263031	AKR7A2
chr1	19268918	19281094	PQLC2
chr1	19291624	19402527	CAPZB
chr1	19550600	19580231	MINOS1
chr1	19620286	19634903	HTR6
chr1	19637547	19770124	TMCO4
chr1	19784614	19785298	RNF186
chr1	19852426	19878317	OTUD3
chr1	19890671	19893982	PLA2G2E
chr1	19945659	19950665	PLA2G2A
chr1	20041701	20063863	PLA2G5
chr1	20083887	20091430	PLA2G2D
chr1	20111370	20122411	PLA2G2F
chr1	20136266	20149341	PLA2G2C
chr1	20158771	20168726	UBXN10
chr1	20264279	20314961	NA
chr1	20453263	20457093	CAMK2N1
chr1	20470563	20479296	MUL1
chr1	20523790	20526009	FAM43B
chr1	20564223	20594251	CDA
chr1	20609641	20628734	PINK1
chr1	20629087	20638697	DDOST
chr1	20641268	20694702	KIF17
chr1	20698646	20705188	SH2D5
chr1	20727379	20770229	HP1BP3
chr1	20792510	21162899	EIF4G3
chr1	21206516	21278984	ECE1
chr1	21434621	21472952	NBPF3
chr1	21547229	21571246	ALPL
chr1	21586035	21659340	RAP1GAP
chr1	21668295	21775741	USP48
chr1	21807391	21820688	LDLRAD2
chr1	21832248	21891353	NA
chr1	21972436	22008070	CELA3A
chr1	22116274	22139176	WNT4
chr1	22449763	22529533	ZBTB40
chr1	22561408	22606350	EPHA8
chr1	22641931	22645508	C1QA
chr1	22649449	22654382	C1QC
chr1	22659885	22668493	C1QB
chr1	22787747	22919881	EPHB2
chr1	23035006	23087989	KDM1A
chr1	23093323	23176375	LUZP1
chr1	23200925	23202059	HTR1D
chr1	23326156	23360521	HNRNPR
chr1	23378658	23384686	ZNF436
chr1	23397599	23441394	TCEA3
chr1	23524158	23550027	E2F2
chr1	23575011	23576924	ID3
chr1	23646821	23657820	MDS2
chr1	23702791	23708262	RPL11
chr1	23760746	23772391	TCEB3
chr1	23794175	23803881	PITHD1
chr1	23811840	23817037	GALE
chr1	23818110	23844116	HMGCL
chr1	23866819	23887356	FUCA1
chr1	23893082	23934940	CNR2
chr1	23982676	23994761	PNRC2
chr1	24000357	24011721	SRSF10
chr1	24091984	24148125	MYOM3
chr1	24156189	24179105	IL22RA1
chr1	24193455	24224796	IFNLR1
chr1	24357993	24394987	GRHL3
chr1	24396707	24453485	STPG1
chr1	24455499	24509235	NIPAL3
chr1	24543135	24579390	RCAN3
chr1	24598016	24649450	NCMAP
chr1	24685247	24715402	SRRM1
chr1	24787563	24882962	CLIC4
chr1	24940180	25005748	RUNX3
chr1	25263650	25275691	SYF2
chr1	25285417	25290433	RSRP1
chr1	25319785	25379415	NA
chr1	25608932	25776392	MAN1C1
chr1	25792339	25810139	SELENON
chr1	25813026	25825163	MTFR1L
chr1	25824308	25851674	AUNIP
chr1	25853482	25895661	PAQR7
chr1	25879720	25899084	STMN1
chr1	25955518	25993278	PAFAH2
chr1	26019389	26036221	EXTL1
chr1	26037779	26045879	SLC30A2
chr1	26051641	26067321	TRIM63
chr1	26114113	26127841	PDIK1L
chr1	26164335	26165935	FAM110D
chr1	26173258	26174233	ZNF593
chr1	26195154	26207395	CATSPER4
chr1	26240318	26287442	CEP85
chr1	26287816	26290145	NA
chr1	26290929	26316413	UBXN11
chr1	26326234	26329026	CD52
chr1	26330365	26351548	NA
chr1	26370118	26381660	ZNF683
chr1	26422202	26438261	LIN28A
chr1	26444428	26482059	DHDDS
chr1	26485582	26490142	HMGN2
chr1	26556512	26585644	RPS6KA1
chr1	26703079	26792672	ARID1A
chr1	26865031	26866340	SFN
chr1	26880976	26891983	GPN2
chr1	26892093	26902094	GPATCH3
chr1	26913633	26916224	NR0B2
chr1	26924005	26949440	NUDC
chr1	26952605	26962811	KDF1
chr1	27008872	27017190	FAM46B
chr1	27259281	27307419	WDTC1
chr1	27321300	27334346	TMEM222
chr1	27342479	27355409	SYTL1
chr1	27357071	27369427	MAP3K6
chr1	27372050	27379242	FCN3
chr1	27384247	27388064	CD164L2
chr1	27398003	27401165	GPR3
chr1	27409612	27496884	NA
chr1	27541072	27610311	AHDC1
chr1	27618983	27633313	FGR
chr1	27672644	27678667	IFI6
chr1	27732614	27770975	FAM76A
chr1	27781807	27833481	STX12
chr1	27839378	27860346	PPP1R8
chr1	27878791	27894364	THEMIS2
chr1	27900025	27923536	RPA2
chr1	27943764	27970890	SMPDL3B
chr1	27971200	27980318	XKR8
chr1	27986673	28103293	EYA3
chr1	28164143	28191770	PTAFR
chr1	28218021	28218161	NA
chr1	28218365	28251437	DNAJC8
chr1	28254507	28256522	ATPIF1
chr1	28278139	28301181	SESN2
chr1	28348826	28356128	MED18
chr1	28468110	28528983	PHACTR4
chr1	28537433	28571074	RCC1
chr1	28585456	28613137	TRNAU1AP
chr1	28628046	28630428	NA
chr1	28641304	28682336	TAF12
chr1	28712657	28759672	GMEB1
chr1	28782030	28815609	YTHDF2
chr1	28863575	28916004	OPRD1
chr1	28939473	29176501	EPB41
chr1	29177358	29178243	TMEM200B
chr1	29208262	29242018	SRSF4
chr1	29254105	29292282	MECR
chr1	29315478	29385880	PTPRU
chr1	30790712	30801289	MATN1
chr1	30813994	30839247	LAPTM5
chr1	30965188	30974771	SDC3
chr1	31031336	31170153	PUM1
chr1	31293961	31302381	NKAIN1
chr1	31373629	31409667	SNRNP40
chr1	31409864	31478105	ZCCHC17
chr1	31478424	31486238	FABP3
chr1	31524211	31549740	SERINC2
chr1	31696292	31707902	TINAGL1
chr1	31739629	31747427	HCRTR1
chr1	31750307	31765645	PEF1
chr1	31772807	31821688	COL16A1
chr1	31849478	31888393	ADGRB2
chr1	31915915	31942469	SPOCD1
chr1	32036530	32047723	PTP4A2
chr1	32041842	32043419	NA
chr1	32145932	32175640	KHDRBS1
chr1	32205841	32236162	TMEM39B
chr1	32241359	32305444	KPNA6
chr1	32314302	32329928	TXLNA
chr1	32335568	32339973	CCDC28B
chr1	32340856	32343862	IQCC
chr1	32344268	32351678	DCDC2B
chr1	32349989	32358133	TMEM234
chr1	32358226	32366361	EIF3I
chr1	32382653	32384298	FAM167B
chr1	32410820	32421187	LCK
chr1	32471610	32472111	MARCKSL1
chr1	32501552	32503724	TSSK3
chr1	32504523	32533528	BSDC1
chr1	32637282	32662024	NA
chr1	32741199	32781314	ZBTB8A
chr1	32862173	32885747	SYNC
chr1	32952876	32962528	KIAA1522
chr1	32962796	33003643	YARS
chr1	33003046	33044398	S100PBP
chr1	33049262	33056552	FNDC5
chr1	33071427	33081406	HPCA
chr1	33081403	33085078	TMEM54
chr1	33126049	33154375	RNF19B
chr1	33193501	33222414	AK2
chr1	33266346	33304674	AZIN2
chr1	33330535	33369211	TRIM62
chr1	33464146	33489292	ZNF362
chr1	33512034	33564096	PHC2
chr1	33663236	33686208	ZSCAN20
chr1	33704740	34351958	CSMD2
chr1	34364999	34405632	C1H1orf94
chr1	34939374	34942852	GJB5
chr1	34947881	34949031	GJB4
chr1	34975418	34978186	GJA4
chr1	35041681	35046408	SMIM12
chr1	35053420	35094553	DLGAP3
chr1	35172817	35176574	TMEM35B
chr1	35178249	35222961	ZMYM6
chr1	35274298	35312557	ZMYM1
chr1	35381086	35390657	SFPQ
chr1	35466013	35621520	ZMYM4
chr1	35633676	35757934	KIAA0319L
chr1	35758355	35766324	NCDN
chr1	35774511	35795745	TFAP2E
chr1	35804914	35843571	PSMB2
chr1	35915239	35921278	C1H1orf216
chr1	35938732	35972370	CLSPN
chr1	36014780	36056557	AGO4
chr1	36083956	36126715	AGO1
chr1	36133500	36260834	AGO3
chr1	36289137	36293308	TEKT2
chr1	36293889	36298947	ADPRHL2
chr1	36300259	36305266	COL8A2
chr1	36342206	36355067	TRAPPC3
chr1	36354717	36388939	MAP7D1
chr1	36438921	36520057	THRAP3
chr1	36521929	36540100	SH3D21
chr1	36537263	36539369	EVA1B
chr1	36543614	36543938	NA
chr1	36556203	36576266	STK40
chr1	36609449	36613910	LSM10
chr1	36631620	36662991	OSCP1
chr1	36668638	36677377	MRPS15
chr1	36679284	36693140	CSF3R
chr1	37018230	37255261	GRIK3
chr1	37700669	37711305	ZC3H12A
chr1	37719473	37740958	MEAF6
chr1	37766874	37784624	SNIP1
chr1	37787242	37797790	DNALI1
chr1	37797747	37826931	GNL2
chr1	37842263	37864318	RSPO1
chr1	37913392	37923156	C1H1orf109
chr1	37925115	37942378	CDCA8
chr1	37951467	37987138	NA
chr1	38028736	38036953	MANEAL
chr1	38038290	38043548	YRDC
chr1	38043762	38044808	NA
chr1	38044921	38097477	MTF1
chr1	38061339	38062996	NA
chr1	38099974	38182112	INPP5B
chr1	38192379	38225932	SF3A3
chr1	38233248	38242036	FHL3
chr1	38249382	38260464	UTP11L
chr1	38282051	38442304	POU3F1
chr1	39074906	39095495	RRAGC
chr1	39098694	39109225	MYCBP
chr1	39109912	39117498	GJA9
chr1	39121910	39167332	RHBDL2
chr1	39278912	39286766	NDUFS5
chr1	39676188	39779540	NA
chr1	39757866	39795189	BMP8A
chr1	39832880	39848904	PABPC4
chr1	39906432	39919609	HEYL
chr1	39939665	39952773	NT5C1A
chr1	39959596	39972092	HPCAL4
chr1	40023068	40040956	PPIE
chr1	40042441	40071655	BMP8B
chr1	40125822	40167935	TRIT1
chr1	40181348	40185630	MYCL
chr1	40238596	40254477	MFSD2A
chr1	40326599	40357995	CAP1
chr1	40358055	40382827	PPT1
chr1	40450258	40530348	RLF
chr1	40537330	40541174	TMCO2
chr1	40547575	40593963	ZMPSTE24
chr1	40666467	40715004	SMAP2
chr1	40746135	40759203	ZFP69B
chr1	40778407	40797172	ZFP69
chr1	40809901	40817740	EXO5
chr1	40834568	40849088	ZNF684
chr1	40924981	40971988	RIMS3
chr1	40996738	41077319	NFYC
chr1	41089743	41147154	KCNQ4
chr1	41168370	41168925	CITED4
chr1	41290718	41323939	CTPS1
chr1	41326986	41333122	SLFNL1
chr1	41338643	41467338	SCMH1
chr1	41795310	41801207	EDN2
chr1	41827689	42012524	HIVEP3
chr1	42463246	42465648	GUCA2B
chr1	42472537	42474597	GUCA2A
chr1	42488153	42650126	FOXJ3
chr1	42697034	42730649	RIMKLA
chr1	42745778	42772847	ZMYND12
chr1	42774002	42776635	NA
chr1	42817435	42817570	TMSB4X
chr1	42852045	42975208	CCDC30
chr1	42978819	42997233	PPIH
chr1	43056407	43061904	CLDN19
chr1	43074623	43086809	NA
chr1	43087021	43095520	C1H1orf50
chr1	43126943	43136320	SVBP
chr1	43145087	43162724	ERMAP
chr1	43170907	43172433	ZNF691
chr1	43247509	43280625	SLC2A1
chr1	43468519	43476983	FAM183A
chr1	43485923	43492926	EBNA1BP2
chr1	43493683	43530518	NA
chr1	43592213	43596231	TMEM125
chr1	43604998	43605484	C1orf210
chr1	43623581	43645675	TIE1
chr1	43674761	43678647	CDC20
chr1	43678697	43683516	ELOVL1
chr1	43699143	43704506	MED8
chr1	43704662	43721588	NA
chr1	43738463	43768466	NA
chr1	43766985	43769797	HYI
chr1	43850914	43939979	PTPRF
chr1	43969885	44022745	KDM4A
chr1	44054941	44250505	ST3GAL3
chr1	44253116	44257033	ARTN
chr1	44268094	44286892	IPO13
chr1	44296118	44300867	ATP6V0B
chr1	44302894	44314689	B4GALT2
chr1	44315400	44318109	CCDC24
chr1	44319697	44340504	SLC6A9
chr1	44442812	44458260	KLF17
chr1	44541360	44548671	DMAP1
chr1	44549062	44686940	ERI3
chr1	44758332	44989694	NA
chr1	44992473	45013364	TMEM53
chr1	45013658	45066923	C1H1orf228
chr1	45081822	45111030	KIF2C
chr1	45118849	45121979	NA
chr1	45126838	45131011	BEST4
chr1	45144222	45148477	PLK3
chr1	45148721	45150096	TCTEX1D4
chr1	45151292	45156937	BTBD19
chr1	45168708	45185809	PTCH2
chr1	45193443	45334704	EIF2B3
chr1	45350584	45359656	HECTD3
chr1	45360531	45364071	UROD
chr1	45364803	45551055	ZSWIM5
chr1	45674383	45675881	HPDL
chr1	45676638	45689236	MUTYH
chr1	45688435	45692750	TOE1
chr1	45692654	45846010	TESK2
chr1	45851651	45854498	CCDC163
chr1	45854765	45866064	MMACHC
chr1	45866034	45876977	PRDX1
chr1	45907081	45925123	AKR1A1
chr1	45938742	45976506	NASP
chr1	45977650	45981658	CCDC17
chr1	45985080	46042084	GPBP1L1
chr1	46042685	46049916	TMEM69
chr1	46049805	46109533	IPP
chr1	46163611	46401009	MAST2
chr1	46406607	46501150	PIK3R3
chr1	46544229	46555138	TSPAN1
chr1	46557884	46567626	POMGNT1
chr1	46572560	46589571	LURAP1
chr1	46614287	46645007	RAD54L
chr1	46644934	46669926	LRRC41
chr1	46670214	46682980	NA
chr1	46709409	46733493	NSUN4
chr1	46765344	46784851	FAAH
chr1	46878560	46886161	DMBX1
chr1	46917908	46924108	KNCN
chr1	46982482	46989900	MOB3C
chr1	47033792	47095481	EFCAB14
chr1	47196543	47204924	CYP4B1
chr1	47305083	47314112	CYP4A11
chr1	47396209	47423417	CYP4X1
chr1	47440128	47485675	CYP4Z1
chr1	47514702	47526122	CYP4A22
chr1	47560843	47565764	PDZK1IP1
chr1	47596488	47606094	TAL1
chr1	47628839	47693024	STIL
chr1	47714935	47747594	CMPK1
chr1	47785068	47786278	NA
chr1	48586872	48612927	SLC5A9
chr1	48659182	48833439	SPATA6
chr1	48818905	48819308	RPL35A
chr1	49088901	49138936	BEND5
chr1	50356457	50358341	NA
chr1	50469166	50566675	ELAVL4
chr1	50783308	50789202	DMRTA2
chr1	50806956	51329863	FAF1
chr1	51338319	51344258	CDKN2C
chr1	51473578	51519686	C1H1orf185
chr1	51611846	51646315	RNF11
chr1	51663213	51688028	TTC39A
chr1	51729694	51902075	EPS15
chr1	52008945	52180256	OSBPL9
chr1	52180957	52273623	NRDC
chr1	52315504	52375985	RAB3B
chr1	52417251	52453281	TXNDC12
chr1	52453294	52487528	BTF3L4
chr1	52619850	52753665	ZFYVE9
chr1	52757583	52771487	CC2D1B
chr1	52780119	52816776	ORC1
chr1	52816851	52830605	PRPF38A
chr1	52835551	52966056	ZCCHC11
chr1	53017257	53024435	GPX7
chr1	53049229	53073384	FAM159A
chr1	53112641	53124983	COA7
chr1	53153699	53260058	ZYG11B
chr1	53275079	53334948	ZYG11A
chr1	53336185	53363903	ECHDC2
chr1	53369693	53500876	SCP2
chr1	53511308	53695762	PODN
chr1	53537072	53591037	SLC1A7
chr1	53645212	53662952	CPT2
chr1	53662921	53669337	C1orf123
chr1	53675660	53687169	MAGOH
chr1	53694394	53777167	LRP8
chr1	53909576	53917683	DMRTB1
chr1	53958094	54194709	GLIS1
chr1	54227833	54299149	NDC1
chr1	54311821	54350970	YIPF1
chr1	54331886	54332945	NA
chr1	54354585	54371539	DIO1
chr1	54382032	54407163	HSPB11
chr1	54408493	54431983	LRRC42
chr1	54438981	54453001	NA
chr1	54486783	54496035	LDLRAD1
chr1	54509542	54531211	TMEM59
chr1	54532094	54577813	TCEANC2
chr1	54620968	54634356	CDCP2
chr1	54651357	54651738	NA
chr1	54652615	54675978	CYB5RL
chr1	54680421	54698809	MRPL37
chr1	54709663	54888544	SSBP3
chr1	55033843	55121460	ACOT11
chr1	55093546	55108843	FAM151A
chr1	55140236	55202178	NA
chr1	55207784	55234102	TTC4
chr1	55248318	55255947	PARS2
chr1	55273079	55294266	TTC22
chr1	55299068	55335837	LEXM
chr1	55343160	55380739	DHCR24
chr1	55476690	55490099	TMEM61
chr1	55497214	55509450	BSND
chr1	55531595	55557438	PCSK9
chr1	55558960	55707345	USP24
chr1	57012013	57095862	NA
chr1	57163167	57226008	PRKAA2
chr1	57238316	57341285	C1H1orf168
chr1	57376327	57443721	C8A
chr1	57459416	57498056	C8B
chr1	57530685	57827326	DAB1
chr1	59106888	59107863	TACSTD2
chr1	59191312	59232512	MYSM1
chr1	59318743	59319727	JUN
chr1	59845413	60310153	FGGY
chr1	60362298	60423785	HOOK1
chr1	60440678	60475127	CYP2J2
chr1	60538934	60621699	C1H1orf87
chr1	61631373	62017354	NFIA
chr1	62240551	62285142	TM2D1
chr1	62302508	62731853	PATJ
chr1	62778277	62783026	L1TD1
chr1	62808143	62898070	KANK4
chr1	63016885	63031994	USP1
chr1	63034934	63270215	DOCK7
chr1	63178470	63186467	ANGPTL3
chr1	63367861	63452582	ATG4C
chr1	63909413	63911487	FOXD3
chr1	63954240	64025891	ALG6
chr1	64028087	64110745	ITGB3BP
chr1	64110812	64161186	EFCAB7
chr1	64137229	64137512	NA
chr1	64212029	64249229	NA
chr1	64364134	64773828	ROR1
chr1	64796860	64860489	UBE2U
chr1	65060931	65282829	CACHD1
chr1	65334547	65421795	RAVER2
chr1	65424690	65476879	JAK1
chr1	65739793	65820455	AK4
chr1	65902281	66011772	DNAJC6
chr1	66016589	66028835	LEPROT
chr1	66122499	66227285	LEPR
chr1	66852944	66981120	PDE4B
chr1	67145464	67361524	SGIP1
chr1	67365662	67394789	TCTEX1D1
chr1	67416512	67420001	INSL5
chr1	67544039	67608275	MIER1
chr1	67623652	67674786	SLC35D1
chr1	67707750	67741965	C1orf141
chr1	67781925	67875628	IL23R
chr1	67922971	68012070	IL12RB2
chr1	68026181	68045653	SERBP1
chr1	68309506	68312771	GADD45A
chr1	68328749	68457579	GNG12
chr1	68671427	68676238	DIRAS3
chr1	68751089	68820425	WLS
chr1	69053236	69072366	RPE65
chr1	69099756	69119974	DEPDC1
chr1	70396405	70763812	LRRC7
chr1	70784803	70845954	LRRC40
chr1	70845957	70891636	SRSF11
chr1	70875634	70876650	NA
chr1	70899838	70996429	ANKRD13C
chr1	70996646	71009476	HHLA3
chr1	71049750	71078247	CTH
chr1	71488697	71673833	PTGER3
chr1	71689289	71707260	ZRANB2
chr1	72035768	72917928	NEGR1
chr1	74692861	74866918	LRRIQ3
chr1	74866942	74874627	FPGT
chr1	74904712	75211052	TNNI3K
chr1	75139430	75150677	NA
chr1	75234729	75341282	ERICH3
chr1	75373451	75401276	CRYZ
chr1	75401023	75433119	TYW3
chr1	75792331	75826087	LHX8
chr1	75868283	76062393	SLC44A5
chr1	76385310	76425654	ACADM
chr1	76448206	76457081	RABGGTB
chr1	76458868	76575588	MSH4
chr1	76581222	76595168	ASB17
chr1	76978758	77239698	ST6GALNAC3
chr1	77530769	77728948	siat7E
chr1	77753957	77887429	PIGK
chr1	77953053	78235268	AK5
chr1	78239806	78359357	ZZZ3
chr1	78373071	78442697	USP33
chr1	78462530	78557530	FAM73A
chr1	78567583	78626771	NEXN
chr1	78630794	78662329	FUBP1
chr1	78689083	78702509	DNAJB4
chr1	78731264	78824044	GIPC2
chr1	79188420	79238530	PTGFR
chr1	79305542	79331717	IFI44L
chr1	79339357	79353653	IFI44
chr1	79572640	79691104	ADGRL4
chr1	81994985	82697375	ADGRL2
chr1	82123254	82124419	NA
chr1	84603345	84736807	TTLL7
chr1	84867405	84962665	PRKACB
chr1	85023633	85074777	SAMD13
chr1	85122570	85138984	DNASE2B
chr1	85205894	85225000	RPF1
chr1	85224981	85232958	GNG5
chr1	85233113	85280048	SPATA1
chr1	85281472	85301058	CTBS
chr1	85356139	85358501	NA
chr1	85372996	85400687	SSX2IP
chr1	85542735	85595591	LPAR3
chr1	85654413	85732659	MCOLN2
chr1	85753604	85780852	MCOLN3
chr1	85799479	85872577	WDR63
chr1	85897650	85942661	SYDE2
chr1	85994168	86001206	C1orf52
chr1	86006638	86017852	BCL10
chr1	86060692	86208046	DDAH1
chr1	86329183	86332384	CYR61
chr1	86405001	86459999	ZNHIT6
chr1	87073425	87131811	ODF2L
chr1	87162742	87197278	CLCA2
chr1	87211230	87242682	CLCA1
chr1	87289602	87322921	CLCA4
chr1	87436324	87476399	SH3GLB1
chr1	87597719	87647660	SEP15
chr1	87726321	87877114	NA
chr1	88067941	88085090	LMO4
chr1	89476107	89630804	PKN2
chr1	89647500	89686127	GTF2B
chr1	89732030	89789969	KYAT3
chr1	89776549	89789630	RBMX
chr1	89802707	89818825	GBP3
chr1	89849551	89862586	GBP1
chr1	89904570	89923178	GBP2
chr1	89929469	89973552	GBP7
chr1	89982479	89996133	GBP4
chr1	90058151	90068298	GBP5
chr1	90129308	90153629	GBP6
chr1	90322786	90348707	LRRC8B
chr1	90443744	90594393	LRRC8C
chr1	90683909	90686483	LRRC8D
chr1	90747038	90780489	ZNF326
chr1	91473133	91478075	BARHL2
chr1	91672193	91788888	ZNF644
chr1	92027225	92162410	HFM1
chr1	92437200	92647644	TGFBR3
chr1	92712769	92779253	BRDT
chr1	92796578	92832800	EPHX4
chr1	92849604	92916001	BTBD8
chr1	92934483	92952048	NA
chr1	92985018	93014028	C1H1orf146
chr1	93014617	93069348	GLMN
chr1	93069303	93158746	RPAP2
chr1	93246754	93254245	NA
chr1	93284344	93563118	EVI5
chr1	93602817	93612709	RPL5
chr1	93612945	93739023	FAM69A
